step,action,pre_position,post_position,pre_equity,post_equity,reward,cost_incurred
1021,BUY,1,1,9994.969320000015,9994.963140000014,-0.47718000000031324,0.006180000000313157
1022,BUY,1,1,9994.963140000014,9994.956940000015,-0.478199999999808,0.006199999999807915
1023,BUY,1,1,9994.956940000015,9994.951130000014,-0.4788100000005653,0.005810000000565196
1024,BUY,1,1,9994.951130000014,9994.946890000014,-0.47824000000020905,0.0042400000002089655
1025,BUY,1,1,9994.946890000014,9994.941900000014,-0.47998999999945235,0.004989999999452266
1026,BUY,1,1,9994.941900000014,9994.935700000015,-0.482199999999808,0.006199999999807915
1027,BUY,1,1,9994.935700000015,9994.929080000014,-0.48362000000011185,0.006620000000111759
1028,BUY,1,1,9994.929080000014,9994.920160000014,-0.4869200000002166,0.008920000000216532
1029,BUY,1,1,9994.920160000014,9994.911920000015,-0.487239999999205,0.008239999999204883
1030,BUY,1,1,9994.911920000015,9994.902660000014,-0.48926000000072245,0.009260000000722357
1031,BUY,1,1,9994.902660000014,9994.893320000014,-0.49034000000052047,0.009340000000520376
1032,BUY,1,1,9994.893320000014,9994.882800000014,-0.492519999999815,0.0105199999998149
1033,BUY,1,1,9994.882800000014,9994.872890000013,-0.492910000000673,0.00991000000067288
1034,BUY,1,1,9994.872890000013,9994.862920000014,-0.49396999999915725,0.009969999999157153
1035,BUY,1,1,9994.862920000014,9994.853120000014,-0.49479999999981383,0.009799999999813735
1036,BUY,1,1,9994.853120000014,9994.844300000015,-0.49481999999910486,0.008819999999104766
1037,BUY,1,1,9994.844300000015,9994.835740000015,-0.49556000000021605,0.00856000000021595
1038,BUY,1,1,9994.835740000015,9994.826740000015,-0.49700000000001465,0.009000000000014552
1039,BUY,1,1,9994.826740000015,9994.818110000015,-0.4976300000002667,0.008630000000266591
1040,BUY,1,1,9994.818110000015,9994.808860000016,-0.4992499999991561,0.009249999999155989
1041,BUY,1,1,9994.808860000016,9994.799500000016,-0.5003600000000152,0.009360000000015134
1042,BUY,1,1,9994.799500000016,9994.790240000015,-0.5012600000007225,0.009260000000722357
1043,BUY,1,1,9994.790240000015,9994.780360000015,-0.5028799999996119,0.009879999999611755
1044,BUY,1,1,9994.780360000015,9994.770960000014,-0.5034000000008237,0.009400000000823638
1045,BUY,1,1,9994.770960000014,9994.761480000014,-0.5044800000006218,0.009480000000621658
1046,BUY,1,1,9994.761480000014,9994.752340000014,-0.5051400000001159,0.009140000000115833
1047,BUY,1,1,9994.752340000014,9994.742620000014,-0.5067200000000158,0.009720000000015716
1048,BUY,1,1,9994.742620000014,9994.733690000014,-0.506929999999964,0.008929999999963911
1049,BUY,1,1,9994.733690000014,9994.725240000014,-0.5074499999993569,0.008449999999356805
1050,BUY,1,1,9994.725240000014,9994.716500000015,-0.5087399999993069,0.008739999999306747
1051,BUY,1,1,9994.716500000015,9994.707510000015,-0.5099900000002673,0.008990000000267173
1052,BUY,1,1,9994.707510000015,9994.699570000015,-0.5099399999995077,0.007939999999507563
1053,BUY,1,1,9994.699570000015,9994.690910000016,-0.5116599999995088,0.008659999999508727
1054,BUY,1,1,9994.690910000016,9994.682050000016,-0.5128599999999134,0.00885999999991327
1055,BUY,1,1,9994.682050000016,9994.675210000016,-0.5118400000000112,0.0068400000000110595
1056,BUY,1,1,9994.675210000016,9994.667510000016,-0.5137000000001136,0.007700000000113505
1057,BUY,1,1,9994.667510000016,9994.660450000016,-0.5140599999999105,0.00705999999991036
1058,BUY,1,1,9994.660450000016,9994.653210000015,-0.5152400000008203,0.007240000000820146
1059,BUY,1,1,9994.653210000015,9994.645460000014,-0.5167500000006695,0.007750000000669388
1060,BUY,1,1,9994.645460000014,9994.638870000013,-0.5165900000008696,0.0065900000008696225
1061,BUY,1,1,9994.638870000013,9994.631850000014,-0.5180199999991019,0.007019999999101856
1062,BUY,1,1,9994.631850000014,9994.624770000015,-0.5190799999994051,0.007079999999405118
1063,BUY,1,1,9994.624770000015,9994.617500000015,-0.5202700000000623,0.007270000000062282
1064,BUY,1,1,9994.617500000015,9994.610210000015,-0.521289999999557,0.00728999999955704
1065,BUY,1,1,9994.610210000015,9994.603030000015,-0.5221800000005169,0.007180000000516884
1066,BUY,1,1,9994.603030000015,9994.595400000015,-0.5236300000000629,0.007630000000062864
1067,BUY,1,1,9994.595400000015,9994.587200000014,-0.5252000000002154,0.008200000000215368
1068,BUY,1,1,9994.587200000014,9994.577420000014,-0.527780000000319,0.009780000000318978
1069,BUY,1,1,9994.577420000014,9994.568120000014,-0.5282999999997119,0.009299999999711872
1070,BUY,1,1,9994.568120000014,9994.558530000015,-0.5295899999996618,0.009589999999661813
1071,BUY,1,1,9994.558530000015,9994.548890000015,-0.5306400000002177,0.009640000000217697
1072,BUY,1,1,9994.548890000015,9994.538470000014,-0.5324200000005221,0.010420000000522123
1073,BUY,1,1,9994.538470000014,9994.527050000013,-0.5344200000007259,0.01142000000072585
1074,BUY,1,1,9994.527050000013,9994.514990000014,-0.53605999999911,0.012059999999110005
1075,BUY,1,1,9994.514990000014,9994.503210000013,-0.5367800000007265,0.011780000000726432
1076,BUY,1,1,9994.503210000013,9994.490890000014,-0.5383199999998178,0.01231999999981781
1077,BUY,1,1,9994.490890000014,9994.479570000014,-0.5383199999996141,0.011319999999614083
1078,BUY,1,1,9994.479570000014,9994.468630000014,-0.5389400000001188,0.010940000000118744
1079,BUY,1,1,9994.468630000014,9994.458350000014,-0.5392800000004209,0.010280000000420841
1080,BUY,1,1,9994.458350000014,9994.447530000014,-0.5408199999995122,0.01081999999951222
1081,BUY,1,1,9994.447530000014,9994.436570000014,-0.5419599999996135,0.010959999999613501
1082,BUY,1,1,9994.436570000014,9994.425570000014,-0.543000000000422,0.011000000000422006
1083,BUY,1,1,9994.425570000014,9994.414340000014,-0.5442300000000687,0.011230000000068685
1084,BUY,1,1,9994.414340000014,9994.403940000015,-0.5443999999992084,0.010399999999208376
1085,BUY,1,1,9994.403940000015,9994.392860000014,-0.5460800000002201,0.011080000000220025
1086,BUY,1,1,9994.392860000014,9994.381660000014,-0.5472000000008266,0.011200000000826549
1087,BUY,1,1,9994.381660000014,9994.370120000014,-0.5485399999995134,0.011539999999513384
1088,BUY,1,1,9994.370120000014,9994.358000000015,-0.5501199999994133,0.012119999999413267
1089,BUY,1,1,9994.358000000015,9994.347290000014,-0.5497100000004721,0.010710000000472064
1090,BUY,1,1,9994.347290000014,9994.337110000015,-0.5501799999993091,0.010179999999309075
1091,BUY,1,1,9994.337110000015,9994.325850000016,-0.5522599999993109,0.011259999999310821
1092,BUY,1,1,9994.325850000016,9994.315010000015,-0.552840000000826,0.010840000000825967
1093,BUY,1,1,9994.315010000015,9994.303980000015,-0.5540299999996642,0.011029999999664142
1094,BUY,1,1,9994.303980000015,9994.292970000015,-0.5550100000001694,0.011010000000169384
1095,BUY,1,1,9994.292970000015,9994.282550000014,-0.5554200000005222,0.010420000000522123
1096,BUY,1,1,9994.282550000014,9994.273370000015,-0.5551799999991054,0.009179999999105348
1097,BUY,1,1,9994.273370000015,9994.264010000015,-0.5563600000000152,0.009360000000015134
1098,BUY,1,1,9994.264010000015,9994.254790000015,-0.5572199999999139,0.009219999999913853
1099,BUY,1,1,9994.254790000015,9994.244730000015,-0.5590600000005216,0.01006000000052154
1100,BUY,1,1,9994.244730000015,9994.235380000015,-0.5593500000002678,0.009350000000267755
1101,BUY,1,1,9994.235380000015,9994.226030000014,-0.5603500000002679,0.009350000000267755
1102,BUY,1,1,9994.226030000014,9994.215910000014,-0.5621200000008248,0.010120000000824803
1103,BUY,1,1,9994.215910000014,9994.206520000014,-0.5623899999992574,0.00938999999925727
1104,BUY,1,1,9994.206520000014,9994.197500000015,-0.5630199999995094,0.00901999999950931
1105,BUY,1,1,9994.197500000015,9994.186860000014,-0.5656400000004216,0.010640000000421423
1106,BUY,1,1,9994.186860000014,9994.176770000015,-0.5660899999997637,0.010089999999763677
1107,BUY,1,1,9994.176770000015,9994.164580000015,-0.5691899999994641,0.012189999999463907
1108,BUY,1,1,9994.164580000015,9994.153300000014,-0.5692800000006246,0.011280000000624568
1109,BUY,1,1,9994.153300000014,9994.140700000014,-0.5716000000000205,0.012600000000020373
1110,BUY,1,1,9994.140700000014,9994.126940000015,-0.5737599999998202,0.013759999999820138
1111,BUY,1,1,9994.126940000015,9994.111720000015,-0.5762199999993174,0.015219999999317224
1112,BUY,1,1,9994.111720000015,9994.094210000016,-0.5795099999996747,0.01750999999967462
1113,BUY,1,1,9994.094210000016,9994.077050000016,-0.5801599999994216,0.017159999999421416
1114,BUY,1,1,9994.077050000016,9994.060450000015,-0.5806000000008353,0.01660000000083528
1115,BUY,1,1,9994.060450000015,9994.043050000015,-0.5824000000006346,0.017400000000634464
1116,BUY,1,1,9994.043050000015,9994.025520000016,-0.5835299999991694,0.017529999999169377
1117,BUY,1,1,9994.025520000016,9994.007150000016,-0.5853699999997772,0.018369999999777065
1118,BUY,1,1,9994.007150000016,9993.988600000015,-0.5865500000006869,0.01855000000068685
1119,BUY,1,1,9993.988600000015,9993.971260000015,-0.5863400000003314,0.0173400000003312
1120,BUY,1,1,9993.971260000015,9993.954280000014,-0.5869800000003307,0.01698000000033062
1121,BUY,1,1,9993.954280000014,9993.936820000015,-0.5884599999991189,0.017459999999118736
1122,BUY,1,1,9993.936820000015,9993.918950000016,-0.5898699999996753,0.0178699999996752
1123,BUY,1,1,9993.918950000016,9993.901390000015,-0.5905600000002307,0.017560000000230502
1124,BUY,1,1,9993.901390000015,9993.883930000016,-0.5914599999991188,0.017459999999118736
1125,BUY,1,1,9993.883930000016,9993.865170000015,-0.5937600000008387,0.018760000000838772
1126,BUY,1,1,9993.865170000015,9993.847010000016,-0.5941599999996252,0.018159999999625143
1127,BUY,1,1,9993.847010000016,9993.829610000015,-0.5944000000006344,0.017400000000634464
1128,BUY,1,1,9993.829610000015,9993.812020000016,-0.5955899999994727,0.01758999999947264
1129,BUY,1,1,9993.812020000016,9993.794800000016,-0.5962199999997246,0.017219999999724678
1130,BUY,1,1,9993.794800000016,9993.777630000017,-0.5971699999991689,0.017169999999168795
1131,BUY,1,1,9993.777630000017,9993.760500000017,-0.5981300000001792,0.01713000000017928
1132,BUY,1,1,9993.760500000017,9993.743100000016,-0.5994000000006345,0.017400000000634464
1133,BUY,1,1,9993.743100000016,9993.725700000015,-0.6004000000006344,0.017400000000634464
1134,BUY,1,1,9993.725700000015,9993.708360000015,-0.6013400000003313,0.0173400000003312
1135,BUY,1,1,9993.708360000015,9993.691080000015,-0.6022800000000279,0.01728000000002794
1136,BUY,1,1,9993.691080000015,9993.673850000016,-0.6032299999994721,0.017229999999472057
1137,BUY,1,1,9993.673850000016,9993.656640000016,-0.6042099999999773,0.0172099999999773
1138,BUY,1,1,9993.656640000016,9993.639540000016,-0.6050999999991182,0.017099999999118154
1139,BUY,1,1,9993.639540000016,9993.622720000016,-0.6058200000007345,0.01682000000073458
1140,BUY,1,1,9993.622720000016,9993.605280000016,-0.6074399999996241,0.01743999999962398
1141,BUY,1,1,9993.605280000016,9993.587680000017,-0.60859999999922,0.017599999999220017
1142,BUY,1,1,9993.587680000017,9993.570390000017,-0.6092899999997754,0.01728999999977532
1143,BUY,1,1,9993.570390000017,9993.553080000018,-0.61030999999927,0.017309999999270076
1144,BUY,1,1,9993.553080000018,9993.534940000018,-0.6121400000001305,0.018140000000130385
1145,BUY,1,1,9993.534940000018,9993.516640000018,-0.6132999999997264,0.018299999999726424
1146,BUY,1,1,9993.516640000018,9993.498480000018,-0.6141599999996252,0.018159999999625143
1147,BUY,1,1,9993.498480000018,9993.481140000018,-0.6143400000003312,0.0173400000003312
1148,BUY,1,1,9993.481140000018,9993.463790000018,-0.6153500000000787,0.01735000000007858
1149,BUY,1,1,9993.463790000018,9993.445360000018,-0.6174300000000803,0.018430000000080327
1150,BUY,1,1,9993.445360000018,9993.426720000018,-0.6186400000002323,0.01864000000023225
1151,BUY,1,1,9993.426720000018,9993.407920000018,-0.6197999999998283,0.018799999999828287
1152,BUY,1,1,9993.407920000018,9993.387900000018,-0.6220199999999314,0.020019999999931315
1153,BUY,1,1,9993.387900000018,9993.368500000019,-0.6223999999992229,0.019399999999222928
1154,BUY,1,1,9993.368500000019,9993.34982000002,-0.6226799999992219,0.018679999999221764
1155,BUY,1,1,9993.34982000002,9993.33164000002,-0.6231799999991199,0.0181799999991199
1156,BUY,1,1,9993.33164000002,9993.314110000021,-0.6235299999991695,0.017529999999169377
1157,BUY,1,1,9993.314110000021,9993.29612000002,-0.6249900000002817,0.017990000000281725
1158,BUY,1,1,9993.29612000002,9993.278300000022,-0.6258199999991194,0.017819999999119318
1159,BUY,1,1,9993.278300000022,9993.260560000022,-0.6267399999993213,0.0177399999993213
1160,BUY,1,1,9993.260560000022,9993.243310000022,-0.6272500000007859,0.017250000000785803
1161,BUY,1,1,9993.243310000022,9993.225910000021,-0.6284000000006345,0.017400000000634464
1162,BUY,1,1,9993.225910000021,9993.20872000002,-0.6291900000004826,0.01719000000048254
1163,BUY,1,1,9993.20872000002,9993.19150000002,-0.6302199999997247,0.017219999999724678
1164,BUY,1,1,9993.19150000002,9993.17416000002,-0.6313400000003313,0.0173400000003312
1165,BUY,1,1,9993.17416000002,9993.15623000002,-0.6329299999999785,0.017929999999978463
1166,BUY,1,1,9993.15623000002,9993.139290000021,-0.6329399999995222,0.016939999999522115
1167,BUY,1,1,9993.139290000021,9993.122870000021,-0.6334199999999255,0.016419999999925494
1168,BUY,1,1,9993.122870000021,9993.106930000022,-0.6339399999993185,0.01593999999931839
1169,BUY,1,1,9993.106930000022,9993.090450000022,-0.6354800000002288,0.016480000000228756
1170,BUY,1,1,9993.090450000022,9993.074910000021,-0.6355400000003284,0.015540000000328291
1171,BUY,1,1,9993.074910000021,9993.058930000021,-0.6369800000001269,0.015980000000126893
1172,BUY,1,1,9993.058930000021,9993.04360000002,-0.6373300000001765,0.01533000000017637
1173,BUY,1,1,9993.04360000002,9993.028020000022,-0.6385799999993178,0.015579999999317806
1174,BUY,1,1,9993.028020000022,9993.013760000022,-0.6382599999999221,0.014259999999922002
1175,BUY,1,1,9993.013760000022,9992.998880000021,-0.6398800000006304,0.014880000000630389
1176,BUY,1,1,9992.998880000021,9992.983590000022,-0.641289999999368,0.015289999999367865
1177,BUY,1,1,9992.983590000022,9992.96800000002,-0.6425900000008842,0.015590000000884174
1178,BUY,1,1,9992.96800000002,9992.95326000002,-0.6427400000005292,0.014740000000529108
1179,BUY,1,1,9992.95326000002,9992.938900000021,-0.6433599999992148,0.014359999999214779
1180,BUY,1,1,9992.938900000021,9992.92424000002,-0.6446600000007312,0.014660000000731088
1181,BUY,1,1,9992.92424000002,9992.90932000002,-0.6459199999996199,0.014919999999619904
1182,BUY,1,1,9992.90932000002,9992.894380000022,-0.6469399999991148,0.014939999999114661
1183,BUY,1,1,9992.894380000022,9992.878990000021,-0.6483900000004796,0.015390000000479631
1184,BUY,1,1,9992.878990000021,9992.863490000022,-0.6494999999995199,0.015499999999519787
1185,BUY,1,1,9992.863490000022,9992.84775000002,-0.6507400000007328,0.015740000000732834
1186,BUY,1,1,9992.84775000002,9992.832550000021,-0.6511999999998226,0.015199999999822467
1187,BUY,1,1,9992.832550000021,9992.81710000002,-0.6524500000007829,0.015450000000782893
1188,BUY,1,1,9992.81710000002,9992.802520000021,-0.6525799999991142,0.01457999999911408
1189,BUY,1,1,9992.802520000021,9992.787880000022,-0.6536399999994174,0.014639999999417341
1190,BUY,1,1,9992.787880000022,9992.772890000022,-0.6549899999996707,0.014989999999670545
1191,BUY,1,1,9992.772890000022,9992.758310000023,-0.6555799999991141,0.01457999999911408
1192,BUY,1,1,9992.758310000023,9992.743890000023,-0.6564199999995182,0.01441999999951804
1193,BUY,1,1,9992.743890000023,9992.729230000023,-0.6576600000007311,0.014660000000731088
1194,BUY,1,1,9992.729230000023,9992.714020000023,-0.65920999999957,0.015209999999569845
1195,BUY,1,1,9992.714020000023,9992.699410000023,-0.6596100000001752,0.014610000000175205
1196,BUY,1,1,9992.699410000023,9992.685860000023,-0.6595499999996683,0.013549999999668216
1197,BUY,1,1,9992.685860000023,9992.672100000023,-0.6607599999998202,0.013759999999820138
1198,BUY,1,1,9992.672100000023,9992.658520000023,-0.6615800000007295,0.013580000000729342
1199,BUY,1,1,9992.658520000023,9992.644360000022,-0.6631600000006292,0.014160000000629225
1200,BUY,1,1,9992.644360000022,9992.631480000022,-0.6628800000002231,0.012880000000222935
1201,BUY,1,1,9992.631480000022,9992.620160000022,-0.6623199999996141,0.011319999999614083
1202,BUY,1,1,9992.620160000022,9992.607900000023,-0.6642599999995147,0.012259999999514548
1203,BUY,1,1,9992.607900000023,9992.594660000022,-0.6662400000002235,0.013240000000223517
1204,BUY,1,1,9992.594660000022,9992.580950000023,-0.6677099999992644,0.013709999999264255
1205,BUY,1,1,9992.580950000023,9992.567450000024,-0.6684999999991124,0.013499999999112333
1206,BUY,1,1,9992.567450000024,9992.554490000024,-0.6689600000000211,0.012960000000020955
1207,BUY,1,1,9992.554490000024,9992.541440000025,-0.6700499999995664,0.013049999999566353
1208,BUY,1,1,9992.541440000025,9992.528180000025,-0.6712599999997184,0.013259999999718275
1209,BUY,1,1,9992.528180000025,9992.514350000025,-0.6728299999998708,0.013829999999870779
1210,BUY,1,1,9992.514350000025,9992.500530000025,-0.6738200000001235,0.0138200000001234
1211,BUY,1,1,9992.500530000025,9992.486370000024,-0.6751600000006293,0.014160000000629225
1212,BUY,1,1,9992.486370000024,9992.471770000024,-0.676600000000428,0.014600000000427826
1213,BUY,1,1,9992.471770000024,9992.457440000024,-0.6773299999999727,0.014329999999972642
1214,BUY,1,1,9992.457440000024,9992.443880000024,-0.6775599999994157,0.013559999999415595
1215,BUY,1,1,9992.443880000024,9992.430080000024,-0.6788000000006287,0.013800000000628643
1216,BUY,1,1,9992.430080000024,9992.416220000025,-0.6798599999991131,0.013859999999112915
1217,BUY,1,1,9992.416220000025,9992.402150000025,-0.6810699999992649,0.014069999999264837
1218,BUY,1,1,9992.402150000025,9992.387730000026,-0.6824199999995182,0.01441999999951804
1219,BUY,1,1,9992.387730000026,9992.373610000026,-0.6831199999998208,0.01411999999982072
1220,BUY,1,1,9992.373610000026,9992.359230000025,-0.6843800000005287,0.014380000000528526
1221,BUY,1,1,9992.359230000025,9992.344200000025,-0.6860300000004791,0.015030000000479049
1222,BUY,1,1,9992.344200000025,9992.329380000025,-0.6868200000003273,0.014820000000327127
1223,BUY,1,1,9992.329380000025,9992.315100000025,-0.6872799999994168,0.01427999999941676
1224,BUY,1,1,9992.315100000025,9992.300360000025,-0.6887400000005293,0.014740000000529108
1225,BUY,1,1,9992.300360000025,9992.285400000024,-0.6899600000004285,0.014960000000428408
1226,BUY,1,1,9992.285400000024,9992.270400000025,-0.6909999999994181,0.014999999999417923
1227,BUY,1,1,9992.270400000025,9992.255250000026,-0.6921499999992666,0.015149999999266583
1228,BUY,1,1,9992.255250000026,9992.235910000025,-0.6973400000007388,0.019340000000738655
1229,BUY,1,1,9992.235910000025,9992.217250000025,-0.697659999999727,0.018659999999727006
1230,BUY,1,1,9992.217250000025,9992.198950000025,-0.6982999999997266,0.018299999999726424
1231,BUY,1,1,9992.198950000025,9992.180310000025,-0.6996400000002323,0.01864000000023225
1232,BUY,1,1,9992.180310000025,9992.162800000026,-0.6995099999996748,0.01750999999967462
1233,BUY,1,1,9992.162800000026,9992.145390000025,-0.7004100000003819,0.017410000000381842
1234,BUY,1,1,9992.145390000025,9992.127880000025,-0.7015099999996748,0.01750999999967462
1235,BUY,1,1,9992.127880000025,9992.110400000025,-0.7024800000004325,0.017480000000432483
1236,BUY,1,1,9992.110400000025,9992.093760000025,-0.702639999999825,0.016639999999824795
1237,BUY,1,1,9992.093760000025,9992.076860000025,-0.7039000000005327,0.0169000000005326
1238,BUY,1,1,9992.076860000025,9992.060100000024,-0.7047600000004315,0.01676000000043132
1239,BUY,1,1,9992.060100000024,9992.042880000025,-0.7062199999997247,0.017219999999724678
1240,BUY,1,1,9992.042880000025,9992.026490000024,-0.7063900000006835,0.016390000000683358
1241,BUY,1,1,9992.026490000024,9992.009750000025,-0.7077399999991176,0.016739999999117572
1242,BUY,1,1,9992.009750000025,9991.993430000024,-0.7083200000006329,0.016320000000632717
1243,BUY,1,1,9991.993430000024,9991.977280000025,-0.7091499999994704,0.01614999999947031
1244,BUY,1,1,9991.977280000025,9991.960380000024,-0.7109000000005328,0.0169000000005326
1245,BUY,1,1,9991.960380000024,9991.942800000024,-0.7125799999997253,0.01757999999972526
1246,BUY,1,1,9991.942800000024,9991.925900000024,-0.7129000000005328,0.0169000000005326
1247,BUY,1,1,9991.925900000024,9991.908480000024,-0.7144200000001293,0.01742000000012922
1248,BUY,1,1,9991.908480000024,9991.891830000024,-0.7146499999995723,0.016649999999572174
1249,BUY,1,1,9991.891830000024,9991.875510000023,-0.7153200000006328,0.016320000000632717
1250,BUY,1,1,9991.875510000023,9991.858810000023,-0.7167000000001282,0.016700000000128057
1251,BUY,1,1,9991.858810000023,9991.841630000023,-0.7181800000007352,0.017180000000735163
1252,BUY,1,1,9991.841630000023,9991.824690000023,-0.7189399999995223,0.016939999999522115
1253,BUY,1,1,9991.824690000023,9991.807710000023,-0.7199800000003307,0.01698000000033062
1254,BUY,1,1,9991.807710000023,9991.790490000023,-0.7212199999997246,0.017219999999724678
1255,BUY,1,1,9991.790490000023,9991.773760000024,-0.7217299999993703,0.016729999999370193
1256,BUY,1,1,9991.773760000024,9991.756980000024,-0.722779999999926,0.016779999999926076
1257,BUY,1,1,9991.756980000024,9991.740000000023,-0.7239800000003307,0.01698000000033062
1258,BUY,1,1,9991.740000000023,9991.722840000024,-0.7251599999994214,0.017159999999421416
1259,BUY,1,1,9991.722840000024,9991.705570000024,-0.7262700000002806,0.01727000000028056
1260,BUY,1,1,9991.705570000024,9991.687980000024,-0.7275899999994726,0.01758999999947264
1261,BUY,1,1,9991.687980000024,9991.670190000024,-0.7287899999998773,0.017789999999877182
1262,BUY,1,1,9991.670190000024,9991.652240000025,-0.7299499999994732,0.01794999999947322
1263,BUY,1,1,9991.652240000025,9991.634450000025,-0.7307899999998773,0.017789999999877182
1264,BUY,1,1,9991.634450000025,9991.617790000026,-0.7306599999993195,0.016659999999319552
1265,BUY,1,1,9991.617790000026,9991.600570000026,-0.7322199999997248,0.017219999999724678
1266,BUY,1,1,9991.600570000026,9991.582350000026,-0.7342199999999284,0.018219999999928405
1267,BUY,1,1,9991.582350000026,9991.564150000026,-0.7352000000004337,0.018200000000433647
1268,BUY,1,1,9991.564150000026,9991.540020000026,-0.7421299999997863,0.024129999999786378
1269,BUY,1,1,9991.540020000026,9991.511600000025,-0.7474200000005513,0.028420000000551227
1270,BUY,1,1,9991.511600000025,9991.482000000025,-0.7495999999998457,0.02959999999984575
1271,BUY,1,1,9991.482000000025,9991.452500000025,-0.7505000000005531,0.029500000000552973
1272,BUY,1,1,9991.452500000025,9991.421840000025,-0.7526600000003527,0.03066000000035274
1273,BUY,1,1,9991.421840000025,9991.393260000024,-0.7515800000001474,0.028580000000147265
1274,BUY,1,1,9991.393260000024,9991.366240000025,-0.7510199999995384,0.027019999999538413
1275,BUY,1,1,9991.366240000025,9991.339980000024,-0.7512600000005478,0.026260000000547734
1276,BUY,1,1,9991.339980000024,9991.312740000025,-0.7532399999994377,0.027239999999437714
1277,BUY,1,1,9991.312740000025,9991.286690000024,-0.7530500000003959,0.026050000000395812
1278,BUY,1,1,9991.286690000024,9991.259050000024,-0.7556400000002468,0.0276400000002468
1279,BUY,1,1,9991.259050000024,9991.230890000024,-0.7571599999998435,0.02815999999984342
1280,BUY,1,1,9991.230890000024,9991.201330000024,-0.7595600000008562,0.029560000000856235
1281,BUY,1,1,9991.201330000024,9991.170370000023,-0.7619600000000502,0.03096000000005006
1282,BUY,1,1,9991.170370000023,9991.137810000024,-0.7645599999996484,0.032559999999648426
1283,BUY,1,1,9991.137810000024,9991.105760000024,-0.7650499999997993,0.032049999999799184
1284,BUY,1,1,9991.105760000024,9991.075020000024,-0.7647400000001507,0.030740000000150758
1285,BUY,1,1,9991.075020000024,9991.044840000024,-0.7651799999997457,0.030179999999745633
1286,BUY,1,1,9991.044840000024,9991.015060000023,-0.7657800000007555,0.029780000000755535
1287,BUY,1,1,9991.015060000023,9990.986170000024,-0.7658899999995921,0.028889999999591964
1288,BUY,1,1,9990.986170000024,9990.956790000024,-0.7673799999999464,0.02937999999994645
1289,BUY,1,1,9990.956790000024,9990.927100000024,-0.7686899999993912,0.029689999999391148
1290,BUY,1,1,9990.927100000024,9990.899020000024,-0.7680800000000454,0.028080000000045402
1291,BUY,1,1,9990.899020000024,9990.870340000025,-0.7696799999994401,0.028679999999440042
1292,BUY,1,1,9990.870340000025,9990.842390000025,-0.7699499999996915,0.0279499999996915
1293,BUY,1,1,9990.842390000025,9990.814730000026,-0.7706599999997417,0.027659999999741558
1294,BUY,1,1,9990.814730000026,9990.787030000025,-0.7717000000005501,0.027700000000550062
1295,BUY,1,1,9990.787030000025,9990.758900000024,-0.7731300000006014,0.028130000000601285
1296,BUY,1,1,9990.758900000024,9990.730700000024,-0.7742000000006519,0.028200000000651926
1297,BUY,1,1,9990.730700000024,9990.702200000023,-0.7755000000003494,0.028500000000349246
1298,BUY,1,1,9990.702200000023,9990.674710000023,-0.7754900000003981,0.02749000000039814
1299,BUY,1,1,9990.674710000023,9990.645840000023,-0.7778700000000973,0.028870000000097207
1300,BUY,1,1,9990.645840000023,9990.617980000023,-0.7778600000001461,0.0278600000001461
1301,BUY,1,1,9990.617980000023,9990.589760000023,-0.7792200000001468,0.028220000000146683
1302,BUY,1,1,9990.589760000023,9990.560360000023,-0.7813999999994412,0.029399999999441206
1303,BUY,1,1,9990.560360000023,9990.530870000022,-0.7824900000008057,0.029490000000805594
1304,BUY,1,1,9990.530870000022,9990.501410000023,-0.7834599999997445,0.02945999999974447
1305,BUY,1,1,9990.501410000023,9990.470990000023,-0.7854199999991398,0.03041999999913969
1306,BUY,1,1,9990.470990000023,9990.441050000023,-0.7859400000003516,0.029940000000351574
1307,BUY,1,1,9990.441050000023,9990.409490000024,-0.7885599999994448,0.0315599999994447
1308,BUY,1,1,9990.409490000024,9990.377850000024,-0.7896399999992427,0.03163999999924272
1309,BUY,1,1,9990.377850000024,9990.345970000024,-0.7908800000004559,0.031880000000455766
1310,BUY,1,1,9990.345970000024,9990.313950000023,-0.7920200000005571,0.03202000000055705
1311,BUY,1,1,9990.313950000023,9990.281850000023,-0.7931000000003552,0.03210000000035507
1312,BUY,1,1,9990.281850000023,9990.249090000023,-0.794760000000053,0.03276000000005297
1313,BUY,1,1,9990.249090000023,9990.215840000023,-0.7962500000004076,0.033250000000407454
1314,BUY,1,1,9990.215840000023,9990.183560000023,-0.7962799999994459,0.03227999999944586
1315,BUY,1,1,9990.183560000023,9990.152490000022,-0.7960700000009093,0.031070000000909204
1316,BUY,1,1,9990.152490000022,9990.121460000022,-0.7970300000001007,0.0310300000001007
1317,BUY,1,1,9990.121460000022,9990.090650000022,-0.7978100000002015,0.0308100000002014
1318,BUY,1,1,9990.090650000022,9990.059730000023,-0.7989199999992416,0.030919999999241554
1319,BUY,1,1,9990.059730000023,9990.028950000024,-0.7997799999991404,0.030779999999140273
1320,BUY,1,1,9990.028950000024,9989.998390000024,-0.800559999999241,0.030559999999240972
1321,BUY,1,1,9989.998390000024,9989.967590000024,-0.8018000000004541,0.03080000000045402
1322,BUY,1,1,9989.967590000024,9989.936490000024,-0.8031000000001514,0.03110000000015134
1323,BUY,1,1,9989.936490000024,9989.905230000024,-0.8042599999997475,0.03125999999974738
1324,BUY,1,1,9989.905230000024,9989.874350000024,-0.8048800000002521,0.03088000000025204
